elapsed_ms,t_elapsed_s,lat_deg,lon_deg,alt_m,east_m,north_m,up_m,ve,vn,vu,speed_mps,heading_deg,pos_sigma_h_m,pos_sigma_v_m,vel_sigma_mps,coasting
107600,107.6,32.8682306,-117.25688,2.30000314,-3.42342838,79.903575,3.13628954e-06,-1.1584431,-0.0205480278,1.00832839e-06,1.15862533,268.983816,1.42122766,2.92844381,0.440248348,0
107618,107.618,32.8682306,-117.25688,2.30000315,-3.44427571,79.9032097,3.15446566e-06,-1.15792658,-0.0200416716,1.01123977e-06,1.15810001,269.00841,1.42379327,2.93712803,0.443182364,0
107636,107.636,32.8682306,-117.25688,2.30000317,-3.46511374,79.9028535,3.17269417e-06,-1.15741036,-0.0195348301,1.01415114e-06,1.1575752,269.033051,1.42639887,2.94583668,0.446097084,0
107655,107.655,32.8682306,-117.25688,2.30000319,-3.48709936,79.9024875,3.19199224e-06,-1.15686578,-0.0189992904,1.01722426e-06,1.15702178,269.059112,1.42919303,2.95505557,0.449322388,0
107673,107.673,32.8682306,-117.256881,2.30000321,-3.50791831,79.9021501,3.21032848e-06,-1.15635016,-0.0184914522,1.02013564e-06,1.156498,269.083849,1.43188204,2.96381421,0.452197532,0
107691,107.691,32.8682306,-117.256881,2.30000323,-3.52872797,79.9018218,3.22871712e-06,-1.15583483,-0.0179831294,1.02304702e-06,1.15597472,269.108632,1.4346122,2.97259708,0.455054511,0
107709,107.709,32.8682306,-117.256881,2.30000325,-3.54952836,79.9015027,3.24715817e-06,-1.1553198,-0.0174743223,1.02595839e-06,1.15545194,269.133462,1.43738384,2.98140408,0.457893665,0
107727,107.727,32.8682306,-117.256881,2.30000327,-3.57031949,79.9011927,3.26565163e-06,-1.15480506,-0.016965031,1.02886977e-06,1.15492967,269.158339,1.44019732,2.99023515,0.460715322,0
107745,107.745,32.8682306,-117.256881,2.30000328,-3.59110135,79.9008919,3.28419748e-06,-1.15429062,-0.0164552557,1.03178115e-06,1.15440791,269.183262,1.44305298,2.99909021,0.463519803,0
107764,107.764,32.8682306,-117.256882,2.3000033,-3.61302771,79.9005844,3.30383052e-06,-1.15374794,-0.0159166206,1.03485427e-06,1.15385772,269.209622,1.4461134,3.00846318,0.466624697,0
107782,107.782,32.8682306,-117.256882,2.30000332,-3.63379055,79.9003025,3.3224841e-06,-1.15323411,-0.0154058512,1.03776564e-06,1.15333701,269.234641,1.4490568,3.01736735,0.469393873,0
107800,107.8,32.8682306,-117.256882,2.30000334,-3.65454414,79.9000298,3.34119008e-06,-1.15272058,-0.0148945986,1.04067702e-06,1.1528168,269.259708,1.45204341,3.0262953,0.472146808,0
107818,107.818,32.8682306,-117.256882,2.30000336,-3.6752885,79.8997663,3.35994847e-06,-1.15220734,-0.0143828628,1.0435884e-06,1.15229711,269.284821,1.45507352,3.03524697,0.474883784,0
107836,107.836,32.8682306,-117.256883,2.30000338,-3.69602361,79.899512,3.37875927e-06,-1.15169441,-0.0138706441,1.04649978e-06,1.15177793,269.309981,1.45814745,3.04422228,0.477605076,0
107855,107.855,32.8682306,-117.256883,2.3000034,-3.71790066,79.8992536,3.39867196e-06,-1.15115331,-0.013329431,1.0495729e-06,1.15123048,269.336591,1.46144001,3.05372178,0.480618984,0
107873,107.873,32.8682305,-117.256883,2.30000342,-3.73861681,79.8990183,3.41759047e-06,-1.15064099,-0.0128162204,1.05248427e-06,1.15071237,269.361847,1.46460496,3.06274547,0.483307985,0
107891,107.891,32.8682305,-117.256883,2.30000344,-3.75932374,79.8987922,3.43656139e-06,-1.15012897,-0.0123025274,1.05539565e-06,1.15019477,269.38715,1.46781465,3.07179259,0.485982107,0
107909,107.909,32.8682305,-117.256883,2.30000346,-3.78002146,79.8985754,3.45558471e-06,-1.14961726,-0.0117883525,1.05830703e-06,1.14967769,269.412501,1.47106935,3.08086307,0.488641595,0
107927,107.927,32.8682305,-117.256884,2.30000347,-3.80070997,79.8983679,3.47466044e-06,-1.14910584,-0.0112736958,1.0612184e-06,1.14916114,269.437898,1.47436934,3.08995685,0.491286686,0
107945,107.945,32.8682305,-117.256884,2.30000349,-3.82138927,79.8981696,3.49378858e-06,-1.14859472,-0.0107585575,1.06412978e-06,1.1486451,269.463343,1.47771489,3.09907385,0.493917613,0
107964,107.964,32.8682305,-117.256884,2.30000351,-3.84320745,79.8979703,3.51403624e-06,-1.14805554,-0.0102142641,1.0672029e-06,1.14810098,269.490252,1.481296,3.10872246,0.496832576,0
107982,107.982,32.8682305,-117.256884,2.30000353,-3.86386785,79.8977911,3.53327209e-06,-1.14754505,-0.00969813643,1.07011428e-06,1.14758602,269.515793,1.48473601,3.11788699,0.499434288,0
108000,108,32.8682299,-117.256885,2.30000256,-3.9185715,79.8260954,2.56040627e-06,-1.17432372,-0.071503178,9.11282487e-07,1.17649858,266.51563,1.35572186,2.65345285,0.326353502,0
108018,108.018,32.8682299,-117.256885,2.30000258,-3.93970473,79.824813,2.57683556e-06,-1.17381383,-0.0709860887,9.14193864e-07,1.1759583,266.539267,1.35720638,2.66127969,0.330300784,0
108036,108.036,32.8682299,-117.256885,2.30000259,-3.9608288,79.8235399,2.59331725e-06,-1.17330424,-0.0704685189,9.17105241e-07,1.1754185,266.562951,1.35871529,2.66913351,0.334201448,0
108055,108.055,32.8682299,-117.256886,2.30000261,-3.98311647,79.8222062,2.61077144e-06,-1.17276668,-0.06992166,9.20178361e-07,1.17484923,266.588001,1.36033509,2.67745281,0.338494621,0
108073,108.073,32.8682298,-117.256886,2.30000263,-4.00422169,79.8209523,2.62736086e-06,-1.17225771,-0.0694031032,9.23089738e-07,1.17431041,266.611779,1.36189587,2.68536182,0.342301925,0
108091,108.091,32.8682298,-117.256886,2.30000264,-4.02531775,79.8197077,2.64400268e-06,-1.17174905,-0.0688840664,9.26001115e-07,1.17377206,266.635603,1.3634827,2.69329755,0.346067346,0
108109,108.109,32.8682298,-117.256886,2.30000266,-4.04640466,79.8184725,2.6606969e-06,-1.1712407,-0.06836455,9.28912492e-07,1.1732342,266.659473,1.36509611,2.70125994,0.349792236,0
108127,108.127,32.8682298,-117.256887,2.30000268,-4.06748242,79.8172466,2.67744353e-06,-1.17073265,-0.0678445542,9.31823869e-07,1.17269682,266.68339,1.36673662,2.7092489,0.353477875,0
108145,108.145,32.8682298,-117.256887,2.30000269,-4.08855104,79.8160301,2.69424256e-06,-1.17022491,-0.0673240791,9.34735246e-07,1.17215991,266.707352,1.36840475,2.71726435,0.35712548,0
108164,108.164,32.8682298,-117.256887,2.30000271,-4.11078022,79.8147561,2.71203172e-06,-1.1696893,-0.0667741552,9.37808366e-07,1.17159372,266.732697,1.37019608,2.72575376,0.361146242,0
108182,108.182,32.8682298,-117.256887,2.30000273,-4.13183006,79.8135589,2.72893847e-06,-1.16918218,-0.0662526958,9.40719743e-07,1.17105781,266.756755,1.37192262,2.73382342,0.364717162,0
108200,108.2,32.8682298,-117.256887,2.30000275,-4.15287078,79.812371,2.74589763e-06,-1.16867538,-0.0657307579,9.4363112e-07,1.17052239,266.780859,1.37367836,2.74191934,0.368253456,0
108218,108.218,32.8682298,-117.256888,2.30000276,-4.17390238,79.8111926,2.76290919e-06,-1.16816888,-0.0652083416,9.46542497e-07,1.16998746,266.805009,1.37546381,2.75004144,0.371756114,0
108236,108.236,32.8682297,-117.256888,2.30000278,-4.19492486,79.8100235,2.77997316e-06,-1.16766269,-0.0646854473,9.49453874e-07,1.16945302,266.829205,1.37727945,2.75818964,0.375226076,0
108255,108.255,32.8682297,-117.256888,2.3000028,-4.21710538,79.8087998,2.79804198e-06,-1.16712872,-0.0641329708,9.52526994e-07,1.16888942,266.854797,1.37922927,2.76681875,0.379054888,0
108273,108.273,32.8682297,-117.256888,2.30000282,-4.23810915,79.8076501,2.81521367e-06,-1.16662316,-0.0636090944,9.55438371e-07,1.16835599,266.879089,1.38110855,2.77502036,0.382458636,0
108291,108.291,32.8682297,-117.256889,2.30000283,-4.25910382,79.8065099,2.83243776e-06,-1.16611791,-0.0630847405,9.58349748e-07,1.16782305,266.903427,1.38301955,2.78324784,0.385832358,0
108309,108.309,32.8682297,-117.256889,2.30000285,-4.2800894,79.805379,2.84971426e-06,-1.16561298,-0.0625599094,9.61261125e-07,1.1672906,266.927811,1.38496274,2.79150111,0.389176834,0
108327,108.327,32.8682297,-117.256889,2.30000287,-4.30106589,79.8042577,2.86704316e-06,-1.16510835,-0.0620346013,9.64172502e-07,1.16675865,266.952242,1.38693859,2.79978009,0.392492813,0
108345,108.345,32.8682297,-117.256889,2.30000288,-4.3220333,79.8031458,2.88442447e-06,-1.16460403,-0.0615088165,9.67083879e-07,1.1662272,266.97672,1.38894757,2.8080847,0.39578101,0
108364,108.364,32.8682297,-117.25689,2.3000029,-4.34415572,79.8019824,2.90282826e-06,-1.16407204,-0.0609532905,9.70156999e-07,1.16566677,267.002608,1.3911046,2.8168784,0.399412829,0
108382,108.382,32.8682297,-117.25689,2.30000292,-4.36510449,79.80089,2.92031729e-06,-1.16356837,-0.0604265264,9.73068376e-07,1.16513635,267.027182,1.39318314,2.82523547,0.402644518,0
108400,108.4,32.8682297,-117.25689,2.30000294,-4.38604419,79.7998071,2.93785872e-06,-1.163065,-0.0598992861,9.75979753e-07,1.16460642,267.051801,1.39529623,2.83361795,0.405850475,0
108418,108.418,32.8682296,-117.25689,2.30000296,-4.40697483,79.7987336,2.95545256e-06,-1.16256195,-0.0593715701,9.7889113e-07,1.164077,267.076467,1.39744432,2.84202575,0.409031305,0
108436,108.436,32.8682296,-117.25689,2.30000297,-4.42789642,79.7976697,2.9730988e-06,-1.16205921,-0.0588433783,9.81802507e-07,1.16354808,267.10118,1.39962784,2.85045881,0.412187589,0
108455,108.455,32.8682296,-117.256891,2.30000299,-4.44997051,79.796557,2.99178224e-06,-1.16152888,-0.0582853129,9.84875628e-07,1.16299034,267.127318,1.40197158,2.85938768,0.415676086,0
108473,108.473,32.8682296,-117.256891,2.30000301,-4.47087351,79.7955126,3.00953621e-06,-1.16102679,-0.0577561442,9.87787005e-07,1.16246246,267.152126,1.40422933,2.86787241,0.418782292,0
108491,108.491,32.8682296,-117.256891,2.30000303,-4.49176747,79.7944778,3.02734257e-06,-1.160525,-0.0572265005,9.90698382e-07,1.16193509,267.176982,1.40652385,2.87638217,0.421865628,0
108509,108.509,32.8682296,-117.256891,2.30000305,-4.51265241,79.7934524,3.04520135e-06,-1.16002353,-0.056696382,9.93609759e-07,1.16140823,267.201884,1.40885557,2.88491687,0.424926591,0
108527,108.527,32.8682296,-117.256892,2.30000306,-4.53352832,79.7924367,3.06311253e-06,-1.15952238,-0.0561657891,9.96521136e-07,1.16088188,267.226833,1.41122488,2.89347646,0.427965662,0
108545,108.545,32.8682296,-117.256892,2.30000308,-4.55439522,79.7914305,3.08107611e-06,-1.15902154,-0.0556347219,9.99432513e-07,1.16035605,267.251829,1.41363221,2.90206084,0.430983304,0
108564,108.564,32.8682296,-117.256892,2.3000031,-4.57641161,79.7903788,3.10009452e-06,-1.15849323,-0.0550736228,1.00250563e-06,1.15980156,267.278264,1.41621495,2.91114896,0.434320859,0
108582,108.582,32.8682296,-117.256892,2.30000312,-4.59725999,79.7893922,3.11816583e-06,-1.15799304,-0.0545415814,1.00541701e-06,1.15927679,267.303356,1.41870168,2.9197841,0.437294647,0
108600,108.6,32.8682296,-117.256892,2.30000314,-4.61809936,79.7884153,3.13628953e-06,-1.15749317,-0.0540090664,1.00832839e-06,1.15875252,267.328495,1.42122766,2.92844381,0.440248348,0
108618,108.618,32.8682295,-117.256893,2.30000315,-4.63892974,79.7874479,3.15446565e-06,-1.15699361,-0.0534760781,1.01123976e-06,1.15822878,267.353681,1.42379327,2.93712803,0.443182364,0
108636,108.636,32.8682295,-117.256893,2.30000317,-4.65975114,79.7864901,3.17269417e-06,-1.15649437,-0.0529426165,1.01415114e-06,1.15770556,267.378913,1.42639887,2.94583668,0.446097084,0
108655,108.655,32.8682295,-117.256893,2.30000319,-4.68171953,79.7854896,3.19199223e-06,-1.15596775,-0.0523789914,1.01722426e-06,1.15715384,267.405599,1.42919303,2.95505557,0.449322388,0
108673,108.673,32.8682295,-117.256893,2.30000321,-4.70252246,79.7845516,3.21032847e-06,-1.15546917,-0.0518445581,1.02013564e-06,1.15663168,267.430928,1.43188204,2.96381421,0.452197532,0
108691,108.691,32.8682295,-117.256894,2.30000323,-4.72331642,79.7836232,3.22871711e-06,-1.1549709,-0.0513096523,1.02304702e-06,1.15611006,267.456304,1.4346122,2.97259708,0.455054511,0
108709,108.709,32.8682295,-117.256894,2.30000325,-4.74410141,79.7827044,3.24715816e-06,-1.15447295,-0.0507742744,1.02595839e-06,1.15558895,267.481727,1.43738384,2.98140408,0.457893665,0
108727,108.727,32.8682295,-117.256894,2.30000327,-4.76487745,79.7817953,3.26565162e-06,-1.15397532,-0.0502384244,1.02886977e-06,1.15506837,267.507197,1.44019732,2.99023515,0.460715322,0
108745,108.745,32.8682295,-117.256894,2.30000328,-4.78564453,79.7808958,3.28419747e-06,-1.15347802,-0.0497021027,1.03178115e-06,1.15454832,267.532714,1.44305298,2.99909021,0.463519803,0
108764,108.764,32.8682295,-117.256894,2.3000033,-4.80755563,79.7799569,3.30383051e-06,-1.15295344,-0.04913546,1.03485427e-06,1.15399996,267.5597,1.44611339,3.00846318,0.466624697,0
108782,108.782,32.8682295,-117.256895,2.30000332,-4.82830432,79.7790773,3.32248409e-06,-1.15245679,-0.0485981693,1.03776564e-06,1.153481,267.585314,1.4490568,3.01736735,0.469393873,0
108800,108.8,32.8682295,-117.256895,2.30000334,-4.84904407,79.7782074,3.34119007e-06,-1.15196046,-0.0480604076,1.04067702e-06,1.15296257,267.610975,1.45204341,3.0262953,0.472146808,0
108818,108.818,32.8682295,-117.256895,2.30000336,-4.8697749,79.7773471,3.35994846e-06,-1.15146445,-0.0475221751,1.0435884e-06,1.15244468,267.636683,1.45507352,3.03524697,0.474883784,0
108836,108.836,32.8682294,-117.256895,2.30000338,-4.8904968,79.7764966,3.37875926e-06,-1.15096876,-0.0469834719,1.04649977e-06,1.15192732,267.662438,1.45814745,3.04422228,0.477605076,0
108855,108.855,32.8682294,-117.256896,2.3000034,-4.91236024,79.7756093,3.39867195e-06,-1.1504459,-0.0464143168,1.04957289e-06,1.1513818,267.689676,1.46144001,3.05372178,0.480618984,0
108873,108.873,32.8682294,-117.256896,2.30000342,-4.93306381,79.7747787,3.41759046e-06,-1.14995088,-0.0458746471,1.05248427e-06,1.15086555,267.715528,1.46460496,3.06274547,0.483307985,0
108891,108.891,32.8682294,-117.256896,2.30000344,-4.95375847,79.7739578,3.43656138e-06,-1.14945618,-0.0453345075,1.05539565e-06,1.15034983,267.741427,1.46781465,3.07179259,0.485982107,0
108909,108.909,32.8682294,-117.256896,2.30000346,-4.97444423,79.7731466,3.4555847e-06,-1.1489618,-0.0447938982,1.05830703e-06,1.14983465,267.767374,1.47106935,3.08086307,0.488641595,0
108927,108.927,32.8682294,-117.256896,2.30000347,-4.9951211,79.7723452,3.47466043e-06,-1.14846775,-0.0442528195,1.0612184e-06,1.14932001,267.793368,1.47436934,3.08995685,0.491286686,0
108945,108.945,32.8682294,-117.256897,2.30000349,-5.01578907,79.7715535,3.49378857e-06,-1.14797403,-0.0437112717,1.06412978e-06,1.14880592,267.819409,1.47771489,3.09907385,0.493917613,0
108964,108.964,32.8682294,-117.256897,2.30000351,-5.03759563,79.7707285,3.51403623e-06,-1.14745323,-0.0431391154,1.0672029e-06,1.14826386,267.846949,1.481296,3.10872246,0.496832576,0
108982,108.982,32.8682294,-117.256897,2.30000353,-5.05824535,79.7699568,3.53327208e-06,-1.14696017,-0.0425966039,1.07011428e-06,1.14775089,267.873087,1.48473601,3.11788699,0.499434288,0
109000,109,32.8682286,-117.256898,2.30000256,-5.11244208,79.6863854,2.56040626e-06,-1.17173554,-0.107509226,9.11282486e-07,1.1766573,264.757668,1.35572186,2.65345285,0.326353502,0
109018,109.018,32.8682286,-117.256898,2.30000258,-5.13352889,79.6844552,2.57683555e-06,-1.17124313,-0.106965778,9.14193863e-07,1.17611741,264.781841,1.35720638,2.66127969,0.330300784,0
109036,109.036,32.8682286,-117.256898,2.30000259,-5.15460683,79.6825347,2.59331724e-06,-1.17075105,-0.106421862,9.1710524e-07,1.175578,264.806059,1.35871529,2.66913351,0.334201448,0
109055,109.055,32.8682286,-117.256898,2.30000261,-5.17684617,79.6805181,2.61077144e-06,-1.170232,-0.105847207,9.2017836e-07,1.17500918,264.831674,1.36033509,2.67745281,0.338494621,0
109073,109.073,32.8682286,-117.256899,2.30000263,-5.19790593,79.6786178,2.62736085e-06,-1.16974059,-0.10530233,9.23089737e-07,1.17447079,264.855988,1.36189587,2.68536182,0.342301925,0
109091,109.091,32.8682286,-117.256899,2.30000264,-5.21895684,79.6767272,2.64400267e-06,-1.16924951,-0.104756985,9.26001114e-07,1.1739329,264.880348,1.3634827,2.69329755,0.346067346,0
109109,109.109,32.8682285,-117.256899,2.30000266,-5.23999891,79.6748465,2.66069689e-06,-1.16875876,-0.104211173,9.28912491e-07,1.1733955,264.904755,1.36509611,2.70125994,0.349792236,0
109127,109.127,32.8682285,-117.256899,2.30000268,-5.26103216,79.6729756,2.67744352e-06,-1.16826834,-0.103664895,9.31823868e-07,1.17285861,264.929208,1.36673662,2.7092489,0.353477875,0
109145,109.145,32.8682285,-117.2569,2.30000269,-5.28205657,79.6711146,2.69424255e-06,-1.16777824,-0.10311815,9.34735245e-07,1.17232222,264.953708,1.36840475,2.71726435,0.35712548,0
109164,109.164,32.8682285,-117.2569,2.30000271,-5.30423945,79.6691608,2.71203171e-06,-1.16726129,-0.10254051,9.37808365e-07,1.17175658,264.97962,1.37019608,2.72575376,0.361146242,0
109182,109.182,32.8682285,-117.2569,2.30000273,-5.32524575,79.66732,2.72893847e-06,-1.16677187,-0.101992807,9.40719742e-07,1.17122122,265.004216,1.37192262,2.73382342,0.364717162,0
109200,109.2,32.8682284,-117.2569,2.30000275,-5.34624324,79.6654891,2.74589762e-06,-1.16628279,-0.101444638,9.43631119e-07,1.17068636,265.028858,1.37367836,2.74191934,0.368253456,0
109218,109.218,32.8682284,-117.2569,2.30000276,-5.36723193,79.663668,2.76290919e-06,-1.16579403,-0.100896003,9.46542496e-07,1.17015201,265.053547,1.37546381,2.75004144,0.371756114,0
109236,109.236,32.8682284,-117.256901,2.30000278,-5.38821183,79.6618568,2.77997315e-06,-1.16530561,-0.100346903,9.49453873e-07,1.16961817,265.078282,1.37727945,2.75818964,0.375226076,0
109255,109.255,32.8682284,-117.256901,2.3000028,-5.41034774,79.6599558,2.79804197e-06,-1.16479042,-0.0997667793,9.52526993e-07,1.16905523,265.104443,1.37922927,2.76681875,0.379054888,0
109273,109.273,32.8682284,-117.256901,2.30000282,-5.43130958,79.6581649,2.81521366e-06,-1.16430268,-0.0992167234,9.5543837e-07,1.16852244,265.129274,1.38110855,2.77502036,0.382458636,0
109291,109.291,32.8682284,-117.256901,2.30000283,-5.45226264,79.656384,2.83243775e-06,-1.16381527,-0.0986662029,9.58349747e-07,1.16799015,265.154152,1.38301955,2.78324784,0.385832358,0
109309,109.309,32.8682284,-117.256902,2.30000285,-5.47320693,79.6546129,2.84971425e-06,-1.16332819,-0.0981152181,9.61261124e-07,1.16745838,265.179077,1.38496274,2.79150111,0.389176834,0
109327,109.327,32.8682283,-117.256902,2.30000287,-5.49414246,79.6528518,2.86704315e-06,-1.16284145,-0.0975637691,9.64172501e-07,1.16692713,265.204049,1.38693859,2.79978009,0.392492813,0
109345,109.345,32.8682283,-117.256902,2.30000288,-5.51506923,79.6511006,2.88442446e-06,-1.16235504,-0.0970118562,9.67083878e-07,1.16639639,265.229068,1.38894757,2.8080847,0.39578101,0
109364,109.364,32.8682283,-117.256902,2.3000029,-5.5371491,79.649263,2.90282825e-06,-1.16184198,-0.0964287649,9.70156998e-07,1.16583673,265.255527,1.3911046,2.8168784,0.399412829,0
109382,109.382,32.8682283,-117.256903,2.30000292,-5.55805788,79.6475322,2.92031728e-06,-1.16135626,-0.0958758992,9.73068375e-07,1.16530706,265.280642,1.39318314,2.82523547,0.402644518,0
109400,109.4,32.8682283,-117.256903,2.30000294,-5.57895793,79.6458114,2.93785871e-06,-1.16087087,-0.0953225704,9.75979752e-07,1.1647779,265.305804,1.39529623,2.83361795,0.405850475,0
109418,109.418,32.8682283,-117.256903,2.30000296,-5.59984924,79.6441006,2.95545255e-06,-1.16038581,-0.0947687787,9.78891129e-07,1.16424927,265.331013,1.39744432,2.84202575,0.409031305,0
109436,109.436,32.8682282,-117.256903,2.30000297,-5.62073182,79.6423998,2.97309879e-06,-1.1599011,-0.0942145243,9.81802506e-07,1.16372116,265.356268,1.39962784,2.85045881,0.412187589,0
109455,109.455,32.8682282,-117.256903,2.30000299,-5.64276508,79.6406152,2.99178223e-06,-1.15938983,-0.0936289628,9.84875627e-07,1.16316429,265.382978,1.40197158,2.85938768,0.415676086,0
109473,109.473,32.8682282,-117.256904,2.30000301,-5.66362974,79.6389349,3.0095362e-06,-1.1589058,-0.0930737582,9.87787003e-07,1.16263725,265.408331,1.40422933,2.86787241,0.418782292,0
109491,109.491,32.8682282,-117.256904,2.30000303,-5.68448569,79.6372646,3.02734257e-06,-1.15842211,-0.0925180917,9.9069838e-07,1.16211075,265.43373,1.40652385,2.87638217,0.421865628,0
109509,109.509,32.8682282,-117.256904,2.30000305,-5.70533294,79.6356043,3.04520134e-06,-1.15793876,-0.0919619634,9.93609757e-07,1.16158477,265.459176,1.40885557,2.88491687,0.424926591,0
109527,109.527,32.8682282,-117.256904,2.30000306,-5.72617149,79.633954,3.06311252e-06,-1.15745575,-0.0914053738,9.96521134e-07,1.16105932,265.484669,1.41122488,2.89347646,0.427965662,0
109545,109.545,32.8682282,-117.256905,2.30000308,-5.74700135,79.6323137,3.0810761e-06,-1.15697307,-0.0908483229,9.99432511e-07,1.16053441,265.510209,1.41363221,2.90206084,0.430983304,0
109564,109.564,32.8682281,-117.256905,2.3000031,-5.768979,79.6305932,3.10009451e-06,-1.15646396,-0.0902598113,1.00250563e-06,1.15998092,265.53722,1.41621495,2.91114896,0.434320859,0
109582,109.582,32.8682281,-117.256905,2.30000312,-5.78979102,79.6289735,3.11816582e-06,-1.15598198,-0.0897018133,1.00541701e-06,1.1594571,265.562858,1.41870168,2.9197841,0.437294647,0
109600,109.6,32.8682281,-117.256905,2.30000314,-5.81059436,79.6273639,3.13628953e-06,-1.15550034,-0.0891433548,1.00832839e-06,1.15893381,265.588542,1.42122766,2.92844381,0.440248348,0
109618,109.618,32.8682281,-117.256905,2.30000315,-5.83138903,79.6257643,3.15446564e-06,-1.15501904,-0.0885844361,1.01123976e-06,1.15841107,265.614273,1.42379327,2.93712803,0.443182364,0
109636,109.636,32.8682281,-117.256906,2.30000317,-5.85217505,79.6241749,3.17269416e-06,-1.15453809,-0.0880250576,1.01415114e-06,1.15788886,265.640052,1.42639887,2.94583668,0.446097084,0
109655,109.655,32.8682281,-117.256906,2.30000319,-5.87410645,79.622508,3.19199222e-06,-1.15403079,-0.0874340902,1.01722426e-06,1.15733823,265.667315,1.42919303,2.95505557,0.449322388,0
109673,109.673,32.868228,-117.256906,2.30000321,-5.89487468,79.6209392,3.21032846e-06,-1.15355053,-0.086873767,1.02013564e-06,1.15681713,265.693191,1.43188204,2.96381421,0.452197532,0
109691,109.691,32.868228,-117.256906,2.30000323,-5.91563427,79.6193805,3.22871711e-06,-1.15307061,-0.0863129845,1.02304701e-06,1.15629657,265.719114,1.4346122,2.97259708,0.455054511,0
109709,109.709,32.868228,-117.256907,2.30000325,-5.93638523,79.617832,3.24715815e-06,-1.15259104,-0.0857517432,1.02595839e-06,1.15577656,265.745084,1.43738384,2.98140408,0.457893665,0
109727,109.727,32.868228,-117.256907,2.30000327,-5.95712755,79.6162935,3.26565161e-06,-1.1521118,-0.0851900432,1.02886977e-06,1.15525709,265.771102,1.44019732,2.99023515,0.460715322,0
109745,109.745,32.868228,-117.256907,2.30000328,-5.97786126,79.6147651,3.28419747e-06,-1.15163291,-0.0846278848,1.03178114e-06,1.15473817,265.797167,1.44305298,2.99909021,0.463519803,0
109764,109.764,32.868228,-117.256907,2.3000033,-5.99973748,79.6131628,3.3038305e-06,-1.1511278,-0.0840339848,1.03485426e-06,1.15419103,265.824732,1.44611339,3.00846318,0.466624697,0
109782,109.782,32.868228,-117.256907,2.30000332,-6.02045348,79.6116553,3.32248408e-06,-1.15064962,-0.0834708848,1.03776564e-06,1.15367324,265.850895,1.4490568,3.01736735,0.469393873,0
109800,109.8,32.868228,-117.256908,2.30000334,-6.04116087,79.6101579,3.34119007e-06,-1.15017178,-0.0829073271,1.04067702e-06,1.15315599,265.877104,1.45204341,3.0262953,0.472146808,0
109818,109.818,32.8682279,-117.256908,2.30000336,-6.06185967,79.6086706,3.35994845e-06,-1.14969428,-0.082343312,1.0435884e-06,1.1526393,265.903362,1.45507352,3.03524697,0.474883784,0
109836,109.836,32.8682279,-117.256908,2.30000338,-6.08254987,79.6071935,3.37875925e-06,-1.14921713,-0.0817788398,1.04649977e-06,1.15212317,265.929666,1.45814745,3.04422228,0.477605076,0
109855,109.855,32.8682279,-117.256908,2.3000034,-6.10438021,79.6056454,3.39867194e-06,-1.14871386,-0.0811824989,1.04957289e-06,1.15157897,265.957484,1.46144001,3.05372178,0.480618984,0
109873,109.873,32.8682279,-117.256909,2.30000342,-6.12505278,79.6041892,3.41759045e-06,-1.14823742,-0.0806170878,1.05248427e-06,1.15106398,265.983887,1.46460496,3.06274547,0.483307985,0
109891,109.891,32.8682279,-117.256909,2.30000344,-6.14571677,79.6027432,3.43656137e-06,-1.14776132,-0.0800512202,1.05539565e-06,1.15054954,266.010336,1.46781465,3.07179259,0.485982107,0
109909,109.909,32.8682279,-117.256909,2.30000346,-6.16637219,79.6013074,3.4555847e-06,-1.14728557,-0.0794848965,1.05830702e-06,1.15003567,266.036834,1.47106935,3.08086307,0.488641595,0
109927,109.927,32.8682279,-117.256909,2.30000347,-6.18701905,79.5998817,3.47466043e-06,-1.14681017,-0.0789181169,1.0612184e-06,1.14952235,266.063378,1.47436934,3.08995685,0.491286686,0
109945,109.945,32.8682278,-117.256909,2.30000349,-6.20765736,79.5984663,3.49378856e-06,-1.14633512,-0.0783508818,1.06412978e-06,1.1490096,266.089971,1.47771489,3.09907385,0.493917613,0
109964,109.964,32.8682278,-117.25691,2.30000351,-6.22943296,79.5969833,3.51403622e-06,-1.14583406,-0.0777516261,1.0672029e-06,1.14846899,266.118093,1.481296,3.10872246,0.496832576,0
109982,109.982,32.8682278,-117.25691,2.30000353,-6.25005371,79.5955889,3.53327207e-06,-1.14535972,-0.0771834551,1.07011427e-06,1.14795739,266.144783,1.48473601,3.11788699,0.499434288,0
110000,110,32.8682271,-117.25691,2.30000256,-6.3040629,79.5166593,2.56040626e-06,-1.16824733,-0.142108323,9.11282485e-07,1.17685878,263.064482,1.35572186,2.65345285,0.326353502,0
110018,110.018,32.8682271,-117.256911,2.30000258,-6.32508709,79.5141064,2.57683555e-06,-1.16777368,-0.141539243,9.14193862e-07,1.17632,263.089212,1.35720638,2.66127969,0.330300784,0
110036,110.036,32.8682271,-117.256911,2.30000259,-6.34610276,79.5115638,2.59331724e-06,-1.16730039,-0.140969708,9.17105239e-07,1.17578172,263.113989,1.35871529,2.66913351,0.334201448,0
110055,110.055,32.868227,-117.256911,2.30000261,-6.36827672,79.5088911,2.61077143e-06,-1.1668012,-0.140368027,9.20178359e-07,1.17521411,263.140193,1.36033509,2.67745281,0.338494621,0
