elapsed_ms,t_elapsed_s,lat_deg,lon_deg,alt_m,east_m,north_m,up_m,ve,vn,vu,speed_mps,heading_deg,pos_sigma_h_m,pos_sigma_v_m,vel_sigma_mps,coasting
64345,64.345,32.867897,-117.256225,2.30033483,57.7148319,42.8087938,0.000334830917,0.460273191,0.553645267,1.0407364e-05,0.719982286,39.7384535,0,0,0,0
64364,64.364,32.8678971,-117.256225,2.30033503,57.7235777,42.8193091,0.000335028687,0.460336853,0.553220818,1.04104371e-05,0.719696666,39.7639528,0,0,0,0
64382,64.382,32.8678972,-117.256225,2.30033522,57.7318643,42.8292634,0.000335216101,0.46039764,0.552818696,1.04133485e-05,0.719426506,39.7881583,0,0,0,0
64400,64.4,32.8678973,-117.256225,2.3003354,57.740152,42.8392105,0.000335403567,0.460458901,0.552416563,1.04162599e-05,0.71915677,39.8124117,0,0,0,0
64418,64.418,32.8678974,-117.256225,2.30033559,57.7484408,42.8491504,0.000335591086,0.460520638,0.55201442,1.04191712e-05,0.718887459,39.8367128,0,0,0,0
64436,64.436,32.8678974,-117.256225,2.30033578,57.7567308,42.8590831,0.000335778657,0.46058285,0.551612267,1.04220826e-05,0.718618574,39.8610617,0,0,0,0
64455,64.455,32.8678975,-117.256224,2.30033598,57.7654825,42.8695597,0.000335976706,0.460649047,0.551187762,1.04251557e-05,0.718335223,39.8868161,0,0,0,0
64473,64.473,32.8678976,-117.256224,2.30033616,57.7737747,42.8794774,0.000336164385,0.460712235,0.55078559,1.04280671e-05,0.718067218,39.9112633,0,0,0,0
64491,64.491,32.8678977,-117.256224,2.30033635,57.7820681,42.8893879,0.000336352116,0.460775898,0.550383409,1.04309785e-05,0.717799642,39.9357582,0,0,0,0
64509,64.509,32.8678978,-117.256224,2.30033654,57.7903627,42.8992912,0.0003365399,0.460840037,0.54998122,1.04338899e-05,0.717532495,39.9603009,0,0,0,0
64527,64.527,32.8678979,-117.256224,2.30033673,57.7986584,42.9091873,0.000336727737,0.46090465,0.549579023,1.04368012e-05,0.71726578,39.9848913,0,0,0,0
64545,64.545,32.867898,-117.256224,2.30033692,57.8069552,42.9190761,0.000336915625,0.460969739,0.549176819,1.04397126e-05,0.716999497,40.0095295,0,0,0,0
64564,64.564,32.8678981,-117.256224,2.30033711,57.8157143,42.9295064,0.000337114009,0.461038973,0.548752263,1.04427857e-05,0.7167189,40.0355891,0,0,0,0
64582,64.582,32.8678982,-117.256224,2.3003373,57.8240136,42.9393803,0.000337302005,0.461105039,0.548350045,1.04456971e-05,0.716453508,40.0603255,0,0,0,0
64600,64.6,32.8678983,-117.256224,2.30033749,57.8323141,42.949247,0.000337490054,0.46117158,0.547947822,1.04486085e-05,0.716188552,40.0851095,0,0,0,0
64618,64.618,32.8678983,-117.256224,2.30033768,57.8406158,42.9591064,0.000337678155,0.461238596,0.547545593,1.04515199e-05,0.715924031,40.1099413,0,0,0,0
64636,64.636,32.8678984,-117.256224,2.30033787,57.8489187,42.9689586,0.000337866309,0.461306087,0.547143359,1.04544313e-05,0.715659948,40.1348207,0,0,0,0
64655,64.655,32.8678985,-117.256224,2.30033806,57.8576842,42.9793503,0.000338064972,0.461377858,0.546718773,1.04575044e-05,0.715381678,40.161135,0,0,0,0
64673,64.673,32.8678986,-117.256223,2.30033825,57.8659896,42.9891876,0.000338253233,0.461446326,0.54631653,1.04604157e-05,0.715118496,40.1861125,0,0,0,0
64691,64.691,32.8678987,-117.256223,2.30033844,57.8742963,42.9990177,0.000338441547,0.46151527,0.545914284,1.04633271e-05,0.714855754,40.2111376,0,0,0,0
64709,64.709,32.8678988,-117.256223,2.30033863,57.8826042,43.0088406,0.000338629913,0.46158469,0.545512034,1.04662385e-05,0.714593454,40.2362104,0,0,0,0
64727,64.727,32.8678989,-117.256223,2.30033882,57.8909133,43.0186562,0.000338818332,0.461654584,0.545109781,1.04691499e-05,0.714331596,40.2613309,0,0,0,0
64745,64.745,32.867899,-117.256223,2.30033901,57.8992237,43.0284645,0.000339006803,0.461724954,0.544707526,1.04720613e-05,0.71407018,40.286499,0,0,0,0
64764,64.764,32.8678991,-117.256223,2.30033921,57.9079972,43.0388099,0.000339205801,0.461799764,0.544282922,1.04751344e-05,0.713794733,40.3131179,0,0,0,0
64782,64.782,32.8678991,-117.256223,2.30033939,57.9163103,43.0486034,0.00033939438,0.461871111,0.543880663,1.04780458e-05,0.713534231,40.3383839,0,0,0,0
64800,64.8,32.8678992,-117.256223,2.30033958,57.9246246,43.0583896,0.000339583011,0.461942934,0.543478404,1.04809571e-05,0.713274176,40.3636975,0,0,0,0
64818,64.818,32.8678993,-117.256223,2.30033977,57.9329402,43.0681686,0.000339771694,0.462015233,0.543076144,1.04838685e-05,0.713014568,40.3890587,0,0,0,0
64836,64.836,32.8678994,-117.256223,2.30033996,57.9412571,43.0779404,0.00033996043,0.462088007,0.542673884,1.04867799e-05,0.712755408,40.4144675,0,0,0,0
64855,64.855,32.8678995,-117.256223,2.30034016,57.9500375,43.0882471,0.000340159708,0.462165354,0.542249277,1.0489853e-05,0.712482346,40.4413403,0,0,0,0
64873,64.873,32.8678996,-117.256222,2.30034035,57.9583572,43.098004,0.000340348551,0.462239106,0.541847019,1.04927644e-05,0.71222411,40.4668469,0,0,0,0
64891,64.891,32.8678997,-117.256222,2.30034054,57.9666782,43.1077536,0.000340537447,0.462313333,0.541444761,1.04956758e-05,0.711966325,40.4924009,0,0,0,0
64909,64.909,32.8678998,-117.256222,2.30034073,57.9750005,43.117496,0.000340726396,0.462388036,0.541042506,1.04985871e-05,0.711708992,40.5180025,0,0,0,0
64927,64.927,32.8678999,-117.256222,2.30034092,57.9833241,43.1272312,0.000340915396,0.462463214,0.540640253,1.05014985e-05,0.711452112,40.5436516,0,0,0,0
64945,64.945,32.8678999,-117.256222,2.3003411,57.9916491,43.1369591,0.00034110445,0.462538869,0.540238002,1.05044099e-05,0.711195686,40.5693482,0,0,0,0
64964,64.964,32.8679,-117.256222,2.3003413,58.0004381,43.1472195,0.000341304063,0.462619256,0.539813408,1.0507483e-05,0.710925517,40.5965248,0,0,0,0
64982,64.982,32.8679001,-117.256222,2.30034149,58.008766,43.1569326,0.000341493224,0.462695888,0.539411164,1.05103944e-05,0.710670028,40.6223189,0,0,0,0
65000,65,32.8679002,-117.256222,2.30034168,58.0170952,43.1666384,0.000341682437,0.462772996,0.539008924,1.05133058e-05,0.710414995,40.6481606,0,0,0,0
65018,65.018,32.8679003,-117.256222,2.30034187,58.0254258,43.1763369,0.000341871703,0.462850579,0.538606689,1.05162171e-05,0.710160421,40.6740496,0,0,0,0
65036,65.036,32.8679004,-117.256222,2.30034206,58.0337578,43.1860282,0.000342061021,0.462928638,0.538204459,1.05191285e-05,0.709906306,40.6999861,0,0,0,0
65055,65.055,32.8679005,-117.256222,2.30034226,58.0425543,43.19625,0.000342260913,0.463011564,0.537779888,1.05222016e-05,0.709638582,40.7274157,0,0,0,0
65073,65.073,32.8679006,-117.256221,2.30034245,58.0508892,43.2059265,0.000342450339,0.463090601,0.537377669,1.0525113e-05,0.709385413,40.7534496,0,0,0,0
65091,65.091,32.8679006,-117.256221,2.30034264,58.0592255,43.2155956,0.000342639817,0.463170114,0.536975457,1.05280244e-05,0.709132707,40.7795308,0,0,0,0
65109,65.109,32.8679007,-117.256221,2.30034283,58.0675633,43.2252576,0.000342829348,0.463250103,0.536573251,1.05309358e-05,0.708880463,40.8056594,0,0,0,0
65127,65.127,32.8679008,-117.256221,2.30034302,58.0759025,43.2349123,0.000343018931,0.463330567,0.536171052,1.05338471e-05,0.708628684,40.8318353,0,0,0,0
65145,65.145,32.8679009,-117.256221,2.30034321,58.0842432,43.2445597,0.000343208566,0.463411508,0.535768861,1.05367585e-05,0.70837737,40.8580585,0,0,0,0
65164,65.164,32.867901,-117.256221,2.30034341,58.0930488,43.2547353,0.000343408794,0.463497475,0.535344335,1.05398316e-05,0.708112609,40.8857907,0,0,0,0
65182,65.182,32.8679011,-117.256221,2.3003436,58.1013925,43.2643679,0.000343598537,0.463579393,0.534942161,1.0542743e-05,0.707862253,40.9121111,0,0,0,0
65200,65.2,32.8679012,-117.256221,2.30034379,58.1097377,43.2739932,0.000343788333,0.463661788,0.534539996,1.05456544e-05,0.707612366,40.9384787,0,0,0,0
65218,65.218,32.8679013,-117.256221,2.30034398,58.1180844,43.2836113,0.000343978181,0.463744658,0.534137841,1.05485658e-05,0.707362948,40.9648936,0,0,0,0
65236,65.236,32.8679013,-117.256221,2.30034417,58.1264325,43.2932222,0.000344168081,0.463828004,0.533735695,1.05514772e-05,0.707114,40.9913557,0,0,0,0
65255,65.255,32.8679014,-117.256221,2.30034437,58.1352461,43.3033591,0.000344368588,0.463916511,0.53331122,1.05545503e-05,0.706851742,41.0193399,0,0,0,0
65273,65.273,32.8679015,-117.25622,2.30034456,58.1435973,43.3129551,0.000344558597,0.464000835,0.532909096,1.05574616e-05,0.706603764,41.0458989,0,0,0,0
65291,65.291,32.8679016,-117.25622,2.30034475,58.1519501,43.3225439,0.000344748657,0.464085635,0.532506983,1.0560373e-05,0.706356258,41.0725051,0,0,0,0
65309,65.309,32.8679017,-117.25622,2.30034494,58.1603044,43.3321254,0.00034493877,0.464170911,0.532104882,1.05632844e-05,0.706109227,41.0991584,0,0,0,0
65327,65.327,32.8679018,-117.25622,2.30034513,58.1686603,43.3416996,0.000345128935,0.464256663,0.531702794,1.05661958e-05,0.705862671,41.1258589,0,0,0,0
65345,65.345,32.8679019,-117.25622,2.30034532,58.1770177,43.3512667,0.000345319153,0.464342891,0.531300717,1.05691072e-05,0.705616591,41.1526064,0,0,0,0
65364,65.364,32.867902,-117.25622,2.30034552,58.1858411,43.3613574,0.000345519995,0.46443444,0.530876318,1.05721803e-05,0.705357367,41.1808917,0,0,0,0
65382,65.382,32.867902,-117.25622,2.30034571,58.1942017,43.3709095,0.000345710321,0.464521647,0.53047427,1.05750917e-05,0.705112268,41.2077359,0,0,0,0
65400,65.4,32.8679021,-117.25622,2.3003459,58.2025638,43.3804544,0.000345900699,0.464609329,0.530072235,1.0578003e-05,0.704867649,41.2346271,0,0,0,0
65418,65.418,32.8679022,-117.25622,2.30034609,58.2109276,43.3899921,0.000346091129,0.464697487,0.529670214,1.05809144e-05,0.70462351,41.2615653,0,0,0,0
65436,65.436,32.8679023,-117.25622,2.30034628,58.219293,43.3995226,0.000346281612,0.464786122,0.529268209,1.05838258e-05,0.704379852,41.2885505,0,0,0,0
65455,65.455,32.8679024,-117.25622,2.30034648,58.2281248,43.4095746,0.000346482733,0.46488021,0.528843887,1.05868989e-05,0.70412319,41.3170865,0,0,0,0
65473,65.473,32.8679025,-117.256219,2.30034667,58.2364934,43.4190902,0.000346673324,0.464969823,0.528441913,1.05898103e-05,0.703880524,41.3441682,0,0,0,0
65491,65.491,32.8679026,-117.256219,2.30034686,58.2448637,43.4285985,0.000346863967,0.465059912,0.528039956,1.05927217e-05,0.703638342,41.3712966,0,0,0,0
65509,65.509,32.8679026,-117.256219,2.30034705,58.2532356,43.4380996,0.000347054662,0.465150477,0.527638015,1.0595633e-05,0.703396646,41.398472,0,0,0,0
65527,65.527,32.8679027,-117.256219,2.30034725,58.2616091,43.4475935,0.000347245409,0.465241517,0.527236092,1.05985444e-05,0.703155435,41.4256942,0,0,0,0
65545,65.545,32.8679028,-117.256219,2.30034744,58.2699843,43.4570801,0.000347436209,0.465333034,0.526834186,1.06014558e-05,0.702914712,41.4529632,0,0,0,0
65564,65.564,32.8679029,-117.256219,2.30034764,58.2788266,43.4670859,0.000347637666,0.465430165,0.526409972,1.06045289e-05,0.702661154,41.4817987,0,0,0,0
65582,65.582,32.867903,-117.256219,2.30034783,58.2872051,43.4765577,0.000347828574,0.465522661,0.526008104,1.06074403e-05,0.702421435,41.5091638,0,0,0,0
65600,65.6,32.8679031,-117.256219,2.30034802,58.2955854,43.4860222,0.000348019534,0.465615632,0.525606254,1.06103517e-05,0.702182207,41.5365757,0,0,0,0
65618,65.618,32.8679032,-117.256219,2.30034821,58.3039673,43.4954795,0.000348210547,0.465709079,0.525204424,1.0613263e-05,0.701943469,41.5640343,0,0,0,0
65636,65.636,32.8679032,-117.256219,2.3003484,58.3123509,43.5049296,0.000348401612,0.465803002,0.524802614,1.06161744e-05,0.701705224,41.5915395,0,0,0,0
65655,65.655,32.8679033,-117.256219,2.3003486,58.3212021,43.5148968,0.000348603348,0.465902674,0.524378504,1.06192475e-05,0.701454287,41.6206242,0,0,0,0
65673,65.673,32.8679034,-117.256218,2.30034879,58.3295892,43.524332,0.000348794521,0.465997576,0.523976736,1.06221589e-05,0.701217057,41.6482253,0,0,0,0
65691,65.691,32.8679035,-117.256218,2.30034899,58.337978,43.53376,0.000348985746,0.466092953,0.52357499,1.06250703e-05,0.700980321,41.6758729,0,0,0,0
65709,65.709,32.8679036,-117.256218,2.30034918,58.3463686,43.5431807,0.000349177023,0.466188807,0.523173265,1.06279817e-05,0.700744082,41.7035671,0,0,0,0
65727,65.727,32.8679037,-117.256218,2.30034937,58.3547608,43.5525942,0.000349368353,0.466285137,0.522771562,1.0630893e-05,0.70050834,41.7313079,0,0,0,0
65745,65.745,32.8679038,-117.256218,2.30034956,58.3631548,43.5620005,0.000349559735,0.466381943,0.522369881,1.06338044e-05,0.700273097,41.7590951,0,0,0,0
65764,65.764,32.8679039,-117.256218,2.30034976,58.3720171,43.5719215,0.000349761807,0.466484657,0.521945911,1.06368775e-05,0.700025335,41.7884773,0,0,0,0
65782,65.782,32.8679039,-117.256218,2.30034995,58.3804147,43.5813129,0.000349953297,0.466582442,0.521544279,1.06397889e-05,0.699791119,41.81636,0,0,0,0
65800,65.8,32.867904,-117.256218,2.30035014,58.388814,43.5906971,0.000350144839,0.466680702,0.52114267,1.06427003e-05,0.699557403,41.8442891,0,0,0,0
65818,65.818,32.8679041,-117.256218,2.30035034,58.3972152,43.600074,0.000350336434,0.466779439,0.520741086,1.06456117e-05,0.69932419,41.8722646,0,0,0,0
65836,65.836,32.8679042,-117.256218,2.30035053,58.4056181,43.6094438,0.000350528081,0.466878651,0.520339527,1.06485231e-05,0.69909148,41.9002864,0,0,0,0
65855,65.855,32.8679043,-117.256218,2.30035073,58.4144898,43.6193262,0.000350730432,0.466983906,0.519915687,1.06515962e-05,0.698846399,41.9299161,0,0,0,0
65873,65.873,32.8679044,-117.256217,2.30035092,58.4228964,43.6286811,0.000350922187,0.467084097,0.51951418,1.06545075e-05,0.698614727,41.958033,0,0,0,0
65891,65.891,32.8679044,-117.256217,2.30035111,58.4313048,43.6380287,0.000351113995,0.467184764,0.519112699,1.06574189e-05,0.698383561,41.9861962,0,0,0,0
65909,65.909,32.8679045,-117.256217,2.30035131,58.4397151,43.6473691,0.000351305854,0.467285906,0.518711245,1.06603303e-05,0.698152902,42.0144056,0,0,0,0
65927,65.927,32.8679046,-117.256217,2.3003515,58.4481271,43.6567023,0.000351497767,0.467387525,0.518309818,1.06632417e-05,0.697922751,42.0426612,0,0,0,0
65945,65.945,32.8679047,-117.256217,2.30035169,58.456541,43.6660283,0.000351689731,0.46748962,0.517908419,1.06661531e-05,0.69769311,42.0709629,0,0,0,0
65964,65.964,32.8679048,-117.256217,2.30035189,58.4654243,43.6758645,0.000351892417,0.467597918,0.517484751,1.06692262e-05,0.697451274,42.1008877,0,0,0,0
65982,65.982,32.8679049,-117.256217,2.30035208,58.473842,43.6851756,0.000352084489,0.467700991,0.517083409,1.06721376e-05,0.697222683,42.1292842,0,0,0,0
66000,66,32.867905,-117.256217,2.30035228,58.4822616,43.6944795,0.000352276614,0.46780454,0.516682097,1.06750489e-05,0.696994604,42.1577266,0,0,0,0
66018,66.018,32.867905,-117.256217,2.30035247,58.490683,43.7037762,0.000352468791,0.467908566,0.516280814,1.06779603e-05,0.696767038,42.1862151,0,0,0,0
66036,66.036,32.8679051,-117.256217,2.30035266,58.4991063,43.7130656,0.000352661021,0.468013067,0.515879561,1.06808717e-05,0.696539986,42.2147495,0,0,0,0
66055,66.055,32.8679052,-117.256217,2.30035286,58.5079996,43.7228633,0.000352863986,0.468123904,0.51545605,1.06839448e-05,0.69630089,42.2449198,0,0,0,0
66073,66.073,32.8679053,-117.256216,2.30035306,58.5164268,43.7321379,0.000353056324,0.468229384,0.515054859,1.06868562e-05,0.696074898,42.2735486,0,0,0,0
66091,66.091,32.8679054,-117.256216,2.30035325,58.5248559,43.7414053,0.000353248713,0.46833534,0.5146537,1.06897676e-05,0.695849424,42.3022232,0,0,0,0
66109,66.109,32.8679055,-117.256216,2.30035344,58.5332869,43.7506654,0.000353441155,0.468441771,0.514252572,1.06926789e-05,0.695624468,42.3309436,0,0,0,0
66127,66.127,32.8679055,-117.256216,2.30035363,58.5417198,43.7599184,0.00035363365,0.468548679,0.513851476,1.06955903e-05,0.695400032,42.3597098,0,0,0,0
66145,66.145,32.8679056,-117.256216,2.30035383,58.5501546,43.7691641,0.000353826197,0.468656062,0.513450413,1.06985017e-05,0.695176115,42.3885217,0,0,0,0
66164,66.164,32.8679057,-117.256216,2.30035403,58.5590602,43.7789156,0.000354029497,0.468769941,0.513027106,1.07015748e-05,0.694940335,42.4189846,0,0,0,0
66182,66.182,32.8679058,-117.256216,2.30035422,58.567499,43.7881465,0.000354222152,0.468878303,0.512626111,1.07044862e-05,0.694717491,42.4478904,0,0,0,0
66200,66.2,32.8679059,-117.256216,2.30035441,58.5759398,43.7973702,0.000354414859,0.468987141,0.51222515,1.07073976e-05,0.694495171,42.4768418,0,0,0,0
66218,66.218,32.867906,-117.256216,2.30035461,58.5843825,43.8065866,0.000354607618,0.469096454,0.511824224,1.07103089e-05,0.694273375,42.5058388,0,0,0,0
66236,66.236,32.867906,-117.256216,2.3003548,58.5928273,43.8157958,0.00035480043,0.469206243,0.511423332,1.07132203e-05,0.694052104,42.5348813,0,0,0,0
66255,66.255,32.8679061,-117.256216,2.300355,58.6017433,43.8255089,0.00035500401,0.469322662,0.511000208,1.07162934e-05,0.693819122,42.5655874,0,0,0,0
66273,66.273,32.8679062,-117.256215,2.3003552,58.6101921,43.8347033,0.00035519693,0.46943343,0.510599389,1.07192048e-05,0.693598934,42.5947234,0,0,0,0
66291,66.291,32.8679063,-117.256215,2.30035539,58.6186429,43.8438904,0.000355389902,0.469544673,0.510198606,1.07221162e-05,0.693379274,42.6239048,0,0,0,0
66309,66.309,32.8679064,-117.256215,2.30035558,58.6270957,43.8530704,0.000355582926,0.469656392,0.50979786,1.07250276e-05,0.693160144,42.6531315,0,0,0,0
66327,66.327,32.8679065,-117.256215,2.30035578,58.6355505,43.8622432,0.000355776003,0.469768587,0.509397151,1.07279389e-05,0.692941544,42.6824036,0,0,0,0
66345,66.345,32.8679065,-117.256215,2.30035597,58.6440074,43.8714087,0.000355969132,0.469881258,0.50899648,1.07308503e-05,0.692723475,42.7117209,0,0,0,0
66364,66.364,32.8679066,-117.256215,2.30035617,58.6529363,43.8810756,0.000356173047,0.470000718,0.508573591,1.07339234e-05,0.692493879,42.7427169,0,0,0,0
66382,66.382,32.8679067,-117.256215,2.30035637,58.6613973,43.8902263,0.000356366284,0.470114367,0.508172998,1.07368348e-05,0.692276906,42.7721271,0,0,0,0
66400,66.4,32.8679068,-117.256215,2.30035656,58.6698604,43.8993699,0.000356559573,0.470228491,0.507772444,1.07397462e-05,0.692060466,42.8015825,0,0,0,0
66418,66.418,32.8679069,-117.256215,2.30035675,58.6783255,43.9085062,0.000356752915,0.470343091,0.50737193,1.07426576e-05,0.691844562,42.8310831,0,0,0,0
66436,66.436,32.867907,-117.256215,2.30035695,58.6867927,43.9176352,0.000356946309,0.470458167,0.506971455,1.07455689e-05,0.691629195,42.8606286,0,0,0,0
66455,66.455,32.867907,-117.256215,2.30035715,58.6957326,43.9272637,0.000357150504,0.470580166,0.506548776,1.07486421e-05,0.691402455,42.8918652,0,0,0,0
66473,66.473,32.8679071,-117.256214,2.30035734,58.7042041,43.936378,0.000357344006,0.47069622,0.506148384,1.07515534e-05,0.691188193,42.9215033,0,0,0,0
66491,66.491,32.8679072,-117.256214,2.30035754,58.7126777,43.945485,0.00035753756,0.470812749,0.505748034,1.07544648e-05,0.69097447,42.9511863,0,0,0,0
66509,66.509,32.8679073,-117.256214,2.30035773,58.7211533,43.9545849,0.000357731166,0.470929754,0.505347725,1.07573762e-05,0.690761288,42.9809141,0,0,0,0
66527,66.527,32.8679074,-117.256214,2.30035792,58.7296311,43.9636775,0.000357924825,0.471047235,0.504947458,1.07602876e-05,0.690548646,43.0106868,0,0,0,0
66545,66.545,32.8679075,-117.256214,2.30035812,58.7381111,43.972763,0.000358118537,0.471165191,0.504547234,1.0763199e-05,0.690336547,43.0405042,0,0,0,0
66564,66.564,32.8679075,-117.256214,2.30035832,58.7470644,43.9823454,0.000358323067,0.47129023,0.504124822,1.07662721e-05,0.690113265,43.0720275,0,0,0,0
66582,66.582,32.8679076,-117.256214,2.30035852,58.7555487,43.991416,0.000358516886,0.471409164,0.503724687,1.07691835e-05,0.689902283,43.1019368,0,0,0,0
66600,66.6,32.8679077,-117.256214,2.30035871,58.7640351,44.0004795,0.000358710757,0.471528574,0.503324595,1.07720948e-05,0.689691847,43.1318907,0,0,0,0
66618,66.618,32.8679078,-117.256214,2.3003589,58.7725237,44.0095357,0.000358904681,0.471648459,0.502924548,1.07750062e-05,0.689481957,43.1618893,0,0,0,0
66636,66.636,32.8679079,-117.256214,2.3003591,58.7810145,44.0185848,0.000359098658,0.471768819,0.502524545,1.07779176e-05,0.689272614,43.1919324,0,0,0,0
66655,66.655,32.867908,-117.256214,2.3003593,58.7899793,44.0281287,0.000359303467,0.471896396,0.50210237,1.07809907e-05,0.689052247,43.2236935,0,0,0,0
66673,66.673,32.867908,-117.256213,2.3003595,58.7984745,44.037163,0.000359497551,0.472017734,0.501702461,1.07839021e-05,0.688844032,43.253828,0,0,0,0
66691,66.691,32.8679081,-117.256213,2.30035969,58.8069719,44.04619,0.000359691688,0.472139547,0.501302598,1.07868135e-05,0.688636368,43.2840068,0,0,0,0
66709,66.709,32.8679082,-117.256213,2.30035989,58.8154715,44.0552099,0.000359885876,0.472261836,0.500902781,1.07897248e-05,0.688429254,43.31423,0,0,0,0
66727,66.727,32.8679083,-117.256213,2.30036008,58.8239734,44.0642225,0.000360080118,0.4723846,0.500503012,1.07926362e-05,0.688222693,43.3444974,0,0,0,0
66745,66.745,32.8679084,-117.256213,2.30036027,58.8324774,44.073228,0.000360274411,0.47250784,0.50010329,1.07955476e-05,0.688016685,43.3748091,0,0,0,0
66764,66.764,32.8679084,-117.256213,2.30036048,58.8414563,44.0827259,0.000360479556,0.472638456,0.499681414,1.07986207e-05,0.687799844,43.4068535,0,0,0,0
66782,66.782,32.8679085,-117.256213,2.30036067,58.8499649,44.0917166,0.000360673957,0.472762673,0.499281791,1.08015321e-05,0.687594976,43.4372559,0,0,0,0
66800,66.8,32.8679086,-117.256213,2.30036087,58.8584757,44.1007001,0.000360868411,0.472887365,0.498882217,1.08044435e-05,0.687390665,43.4677024,0,0,0,0
66818,66.818,32.8679087,-117.256213,2.30036106,58.8669888,44.1096763,0.000361062917,0.473012532,0.498482692,1.08073548e-05,0.68718691,43.4981929,0,0,0,0
66836,66.836,32.8679088,-117.256213,2.30036126,58.8755042,44.1186454,0.000361257476,0.473138175,0.498083217,1.08102662e-05,0.686983714,43.5287273,0,0,0,0
66855,66.855,32.8679089,-117.256213,2.30036146,58.8844951,44.128105,0.0003614629,0.473271327,0.497661604,1.08133393e-05,0.686769846,43.5610065,0,0,0,0
66873,66.873,32.8679089,-117.256212,2.30036166,58.8930151,44.1370593,0.000361657566,0.473397946,0.497262233,1.08162507e-05,0.6865678,43.5916312,0,0,0,0
66891,66.891,32.867909,-117.256212,2.30036185,58.9015374,44.1460065,0.000361852285,0.473525041,0.496862912,1.08191621e-05,0.686366315,43.6222996,0,0,0,0
66909,66.909,32.8679091,-117.256212,2.30036205,58.910062,44.1549464,0.000362047056,0.473652611,0.496463644,1.08220735e-05,0.686165392,43.6530118,0,0,0,0
66927,66.927,32.8679092,-117.256212,2.30036224,58.9185889,44.1638791,0.00036224188,0.473780656,0.496064427,1.08249848e-05,0.685965032,43.6837677,0,0,0,0
66945,66.945,32.8679093,-117.256212,2.30036244,58.9271181,44.1728047,0.000362436756,0.473909176,0.495665262,1.08278962e-05,0.685765236,43.7145672,0,0,0,0
66964,66.964,32.8679093,-117.256212,2.30036264,58.9361237,44.1822183,0.000362642515,0.474045365,0.495243981,1.08309693e-05,0.685554964,43.7471258,0,0,0,0
66982,66.982,32.8679094,-117.256212,2.30036284,58.9446577,44.1911292,0.000362837499,0.474174862,0.494844926,1.08338807e-05,0.685356331,43.7780148,0,0,0,0
67000,67,32.8679095,-117.256212,2.30036303,58.953194,44.2000328,0.000363032535,0.474304834,0.494445925,1.08367921e-05,0.685158265,43.8089472,0,0,0,0
67018,67.018,32.8679096,-117.256212,2.30036323,58.9617326,44.2089292,0.000363227623,0.47443528,0.494046978,1.08397035e-05,0.684960766,43.8399231,0,0,0,0
67036,67.036,32.8679097,-117.256212,2.30036342,58.9702737,44.2178185,0.000363422764,0.474566202,0.493648085,1.08426148e-05,0.684763837,43.8709422,0,0,0,0
67055,67.055,32.8679097,-117.256212,2.30036363,58.9792917,44.2271938,0.000363628803,0.474704926,0.493227094,1.0845688e-05,0.684556596,43.9037324,0,0,0,0
67073,67.073,32.8679098,-117.256211,2.30036382,58.9878376,44.2360683,0.000363824051,0.474836824,0.492828315,1.08485993e-05,0.684360839,43.9348405,0,0,0,0
67091,67.091,32.8679099,-117.256211,2.30036402,58.9963859,44.2449356,0.000364019352,0.474969197,0.492429593,1.08515107e-05,0.684165654,43.9659917,0,0,0,0
67109,67.109,32.86791,-117.256211,2.30036421,59.0049365,44.2537957,0.000364214706,0.475102045,0.492030927,1.08544221e-05,0.683971042,43.997186,0,0,0,0
67127,67.127,32.8679101,-117.256211,2.30036441,59.0134895,44.2626487,0.000364410112,0.475235367,0.491632318,1.08573335e-05,0.683777003,44.0284234,0,0,0,0
67145,67.145,32.8679101,-117.256211,2.30036461,59.022045,44.2714945,0.00036460557,0.475369164,0.491233767,1.08602449e-05,0.68358354,44.0597037,0,0,0,0
67164,67.164,32.8679102,-117.256211,2.30036481,59.0310783,44.2808239,0.000364811944,0.475510924,0.490813138,1.0863318e-05,0.683379964,44.0927691,0,0,0,0
67182,67.182,32.8679103,-117.256211,2.30036501,59.0396388,44.289655,0.00036500751,0.475645697,0.490414706,1.08662294e-05,0.683187685,44.1241376,0,0,0,0
67200,67.2,32.8679104,-117.256211,2.3003652,59.0482016,44.2984789,0.000365203128,0.475780945,0.490016333,1.08691407e-05,0.682995984,44.1555489,0,0,0,0
67218,67.218,32.8679105,-117.256211,2.3003654,59.0567669,44.3072956,0.000365398799,0.475916667,0.489618019,1.08720521e-05,0.682804861,44.1870029,0,0,0,0
67236,67.236,32.8679105,-117.256211,2.30036559,59.0653346,44.3161051,0.000365594522,0.476052865,0.489219765,1.08749635e-05,0.682614319,44.2184995,0,0,0,0
67255,67.255,32.8679106,-117.25621,2.3003658,59.074381,44.3253963,0.000365801175,0.476197157,0.488799452,1.08780366e-05,0.682413831,44.2517929,0,0,0,0
67273,67.273,32.8679107,-117.25621,2.300366,59.0829538,44.3341911,0.000365997006,0.47633433,0.488401322,1.0880948e-05,0.682224483,44.2833771,0,0,0,0
67291,67.291,32.8679108,-117.25621,2.30036619,59.091529,44.3429788,0.000366192889,0.476471977,0.488003253,1.08838594e-05,0.682035718,44.3150037,0,0,0,0
67309,67.309,32.8679109,-117.25621,2.30036639,59.1001068,44.3517592,0.000366388825,0.476610099,0.487605246,1.08867707e-05,0.681847536,44.3466727,0,0,0,0
